"STATION","NAME","DATE","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-29","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-30","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-31","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-01","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-02","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-03","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-04","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-05","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-06","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-07","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-08","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-09","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-10","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-11","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-12","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-13","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-14","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-15","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-16","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-17","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-18","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-19","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-20","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-21","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-22","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-23","80"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-24","81"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-25","81"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-26","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-27","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-28","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-29","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-30","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-01","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-02","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-03","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-04","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-05","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-06","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-07","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-08","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-09","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-10","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-11","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-12","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-13","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-14","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-15","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-16","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-17","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-18","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-19","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-20","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-21","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-22","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-23","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-24","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-25","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-26","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-27","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-28","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-29","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-30","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-07-31","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-01","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-02","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-03","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-04","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-05","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-06","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-07","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-08","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-09","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-10","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-11","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-12","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-13","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-14","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-15","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-16","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-17","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-18","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-19","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-20","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-21","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-22","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-23","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-24","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-25","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-26","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-27","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-28","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-29","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-30","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-08-31","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-01","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-02","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-03","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-04","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-05","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-06","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-07","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-08","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-09","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-10","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-11","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-12","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-13","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-14","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-15","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-16","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-17","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-18","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-19","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-20","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-21","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-22","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-23","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-24","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-25","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-26","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-27","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-28","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-29","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-09-30","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-01","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-02","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-03","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-04","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-05","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-06","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-07","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-08","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-09","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-10","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-11","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-12","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-13","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-14","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-15","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-16","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-17","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-18","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-19","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-20","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-10-21","50"
